PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,target
-1.1894042340759925,-9.518828048207897,2.02646228863929,1.0624590805159917,-0.716023990485905,-0.618484898722119,2.9573232572250463,-0.35304485781440514,1.0782839955842223,0.34168790375816344,2.1807330707542163,-1.9679355462103432,0.598522690490919,-1.9949483786102535,-2.384428901726662,1.170971056179497,0.3625549023660782,-0.2799051953802166,-1.074597940619363,-0.9646686808189031,1
3.3093885239403473,-8.2275236161728,0.9735630654027738,-1.3417861787346868,-1.4382541775530764,-2.3671619606237275,0.8561110526236757,0.4011118619746837,-2.9700393228970623,-0.8260453547089138,1.3344055051780805,-0.5516798145000756,-2.0789806344492385,1.9951089084391498,-2.9030532514867735,-1.3677036341725255,0.8266184700467374,1.1735441465415908,-1.665134423416974,1.1340570686773292,1
3.4310819983116225,-7.86455682839184,-1.7800937720666785,-1.0509332402147877,-0.23492750989228253,-1.1246031881834575,0.48198040056520025,0.36052799176631006,-3.3232427898228645,-1.1181613850112064,0.5687082143375918,-0.9833860317322057,-1.1235411449644293,2.0399058552441254,-2.8854814933724295,-0.4562115274162573,0.12662013466452765,0.27912060255428883,-1.6224278782556094,0.3165465565963977,1
3.313594685725105,-8.255921696682728,0.9499251912986162,-1.3115320078098838,-1.4286369679533757,-2.3385757580736177,0.8804080242493787,0.3987611424361874,-2.9602347067165993,-0.8107167414546977,1.3310844552436272,-0.5757660643176657,-2.0746453769479984,2.0300584200228218,-2.8943225443567826,-1.3412325261830638,0.8461737512740231,1.1708143508901856,-1.6519372155650205,1.1352885026643178,1
3.3118264840547917,-8.257571509502661,0.9476378503584082,-1.3105265177642615,-1.423629171664899,-2.3375152571869755,0.8838564458608412,0.3947680267482209,-2.958901700855769,-0.8061539442534277,1.3321296523190966,-0.5733587092572087,-2.072708914014885,2.0290987228454767,-2.8932139950879234,-1.3414881170452964,0.8469852243699854,1.1732850412005627,-1.6549539574813243,1.1342292269370566,1
3.4374416953386726,-7.888478164632707,-1.7954967974815104,-1.0238271901951366,-0.24147747898816221,-1.1145110830975817,0.5044895686507134,0.33649130300734903,-3.3093986618112265,-1.087783225436889,0.5522263137192736,-0.983377670654926,-1.1024308445495181,2.048982408524328,-2.8920113626451043,-0.4281778305816367,0.1489710441494593,0.2756380938969004,-1.6140396598471476,0.31231964847531934,1
2.714231527251556,-8.370683695713847,-2.1654808517006083,0.29204151952395013,-0.7220970404482991,-0.9547499760109827,0.7190987060384982,1.913036331931584,-0.07015259079103522,-1.5944313872199405,0.6916391484626688,-1.6340661801213043,-2.95231271894379,-0.5756745337476804,-1.4078135849099485,0.9253514569399174,-1.0253841222812903,-0.9279507503964615,-1.4163859971844268,0.9388066580215767,1
2.591024950105862,-8.889896284065525,0.6859709349725763,-0.06914411501691,-2.0212104974792497,-2.2464238996326813,1.1668845233241707,2.053142816696077,0.35513119831015405,-1.2708250581115705,1.478291753507159,-1.304302780254397,-3.83591325770359,-0.5354635956816873,-1.3761595194441947,0.0032853845513799167,-0.23241238997896824,0.03440306644413249,-1.4414129866472456,1.8112390395674614,1
2.588920253264678,-8.892282686551297,0.6823177749106247,-0.06620934247056366,-2.0161066795958065,-2.237913456258802,1.1727432217489988,2.05255836224844,0.3590517981548109,-1.2735110312539606,1.4811955905389358,-1.3024680940531301,-3.8264400003568175,-0.5338007923544196,-1.3777728597398287,0.004946130311158398,-0.2272815328246981,0.03283589794286024,-1.4458787673045197,1.8064530933432195,1
2.7126918664597275,-8.369725490357165,-2.1670551949046386,0.29002964338477494,-0.7270378638279793,-0.9541734579310032,0.7201049948098451,1.914790257260109,-0.06992580839444587,-1.5966214387132802,0.6897532330279846,-1.635530286125054,-2.9507036206265713,-0.5759514688777996,-1.4054040784150765,0.9247669501303762,-1.0261400521209632,-0.9290031340968424,-1.419432402479178,0.940333084324711,1
2.5840537560031325,-8.892641618439193,0.6816677472931487,-0.06531766049048605,-2.0211955029905164,-2.2337350443319948,1.1741770762321027,2.0534104123090273,0.3586587379079528,-1.2733045845201187,1.4806377824488508,-1.301214919398209,-3.8308065082650313,-0.5397427601811111,-1.3797718846806295,0.007389459635235268,-0.23679036053730693,0.035133564749432744,-1.445427288368563,1.805883520474735,1
-1.1166925791418385,-9.284230644219098,-3.1742376026161754,1.972804416500539,-0.40582739742947804,-1.1584979486262328,3.336964801062785,-0.83063679765287,0.6781010450632764,-0.6523313878054774,0.9193974554017498,-1.8764087302313879,1.5223838011922006,-2.111329860701388,-1.7465136680563211,-0.11923726717526176,1.9847075194321988,-1.4967280213846763,0.08626496385164108,-0.002230453882055129,1
-1.1183792678654791,-9.289897687043567,-3.167418928282934,1.9800266961256578,-0.40702553136098296,-1.1406729745149502,3.3419614903513213,-0.8410598105546349,0.6644202187606165,-0.6366172603478615,0.929359333182916,-1.8774904136259625,1.520582142054218,-2.107438230212276,-1.7415790675098384,-0.11781579713530668,1.9823632492114789,-1.500706540685624,0.09983436651843881,-0.0017801553397084873,1
-1.120205375974907,-9.293407049757313,-3.1565572085395295,1.9829638562451897,-0.4140777127055979,-1.14752324433059,3.3458561551650225,-0.8410621907062246,0.6670879032969176,-0.631574176339587,0.9307035382477953,-1.8781409443402253,1.5133992316884173,-2.1128554357041582,-1.7426581241794878,-0.11701176158105756,1.986097986823638,-1.4974049232727897,0.09039870598448103,0.003399572676234851,1
-0.8190340509532136,-9.244440801289644,1.9888348451435278,1.723471748689673,-0.2596822191719391,0.26450347126178697,2.1103298257347127,1.8787662440852522,-0.9978570673939985,-1.8481859226130877,1.416766660530068,-0.6769583907165833,-2.8197659518415312,0.447772626811703,-0.7229680404760016,1.430215962659707,-0.2382787625158545,-1.1019647907047152,-0.6123825651594645,-1.5346152033162965,1
-0.7117877650095287,-9.197625005358358,-3.226173496196851,2.61813288803865,-0.08606745192810397,-0.5125807186573452,2.562798143505999,1.2112099075693323,-1.3033418078734653,-2.7325474483043433,0.1755761839536022,-0.6228661921136572,-1.9870886467327278,0.3537374918963348,-0.06094696706986468,0.03110855978027431,1.465627876175641,-2.165673123414824,0.5245266674207412,-0.5672595827832178,1
-0.7031757378900186,-9.191619599699266,-3.230284126227743,2.607436005225731,-0.09590562528298643,-0.5106075628346793,2.5625525674490173,1.206924740214533,-1.2893703237728193,-2.743364669680943,0.16655458538165496,-0.6125631657886526,-1.9823826885072071,0.3580455851868066,-0.06506086419634544,0.033757488365840735,1.4782570123675505,-2.1576348899739237,0.5142703724092854,-0.5566795614927472,1
-0.8132420506020982,-9.245137676826833,1.98994278130456,1.7279249048370786,-0.25575991478416826,0.26605031389940736,2.1144365113451533,1.866613767305003,-1.0130322889797143,-1.8292197573013482,1.4102151228948445,-0.6913877407874132,-2.83022205844744,0.45104891732427166,-0.7106894465880781,1.4401462371677636,-0.23658234539999717,-1.0939767272379046,-0.6118132965608398,-1.5384522331899495,1
-0.8176299925023558,-9.248466715340134,1.993949784422466,1.7265491858303759,-0.2541220465858882,0.267627882906716,2.1135833550492475,1.8695032859801133,-1.0111162779646221,-1.8277198160592505,1.4112007668053232,-0.686378975243318,-2.8242059659662044,0.45428860796605475,-0.706664179058023,1.4454386820203209,-0.23892635117279687,-1.0986487080020715,-0.6062841863314498,-1.5400859198648864,1
-0.9194369487785745,-9.082904470677843,-1.925896392777261,1.9733410919907053,-1.701838201964895,0.03123701998433736,2.9876986702217447,-1.171194567564317,0.9513331571034869,-0.6393230515606054,3.036164938804025,-3.30381162913503,0.1281890249315512,-1.7577849192275994,-3.0509749432114304,0.5800174553800778,2.697263123784885,-1.4391838996986137,0.43857634200559587,-0.7306754153742137,1
-0.5259942785326117,-8.92949153754574,-1.9729815411064626,2.6148068961345947,-1.3299261718461513,0.7658024061413543,2.2030303837267438,0.953690146765198,-1.0643312264347302,-2.749830479042675,2.288478665725477,-2.03936252195044,-3.346613048045576,0.691929870308079,-1.3766258474873896,0.7746805555538037,2.156067946135626,-2.1750862184343527,0.8751278132242428,-1.2826199185833511,1
-0.40962612964690587,-8.552595465560971,-1.6829767239054731,2.5815417261211393,-0.5381051890763546,0.5878702354205263,1.8466102540830462,0.5776856385421596,-1.0541657314510837,-2.68283868941792,2.6145111470495515,-1.7681907240528,-3.8899225584832595,0.35394729064535424,-1.8344202555634208,1.4897983665314225,0.4616391992701519,-1.5565486277876015,0.09681649176986105,-1.9138364584152239,1
-0.5781906531955814,-8.744202534525625,-1.81278842162539,2.6081090443483927,-1.0127014038517894,0.7027595934817112,2.02959096882441,0.8246947847351848,-0.9654420550650376,-2.729118625718778,2.445501711816018,-1.9231942588170512,-3.7255670687931297,0.2671629103294889,-1.474963780988299,1.2975582760909572,1.169212710436963,-1.9018391465176734,0.4177739058540729,-1.5720680437449794,1
-0.7389090541922083,-8.08517460634381,-1.7484457675281133,2.3898084516445697,-0.3256220324116972,0.6981702872201114,1.7967425081340105,0.15635882172663923,-0.527032386767161,-1.5790399875815129,2.787077818119635,-2.746728778853072,-1.6260409628443817,-1.1391268813877278,-2.9108250549485057,1.6456948694549471,0.41905743437221427,-1.8865786239606956,0.22784484985680795,-1.7184972443129334,1
-0.7377748063336684,-8.083729313615976,-1.7482593624648106,2.390802395180672,-0.32258457998667495,0.7060872841956563,1.7985599621552433,0.15761177743915927,-0.5297165237309321,-1.5830745145112395,2.7847735147150727,-2.7437745335465498,-1.6270317203887754,-1.1359042251934468,-2.9087785352834024,1.649919412629007,0.41765835397373113,-1.890108267557306,0.22987093045060691,-1.7184648998355052,1
-0.5891854501938627,-9.357776058053826,-1.8357085169398943,2.1239082357794543,-1.9668779405785024,-0.17847823901579685,3.0576654225655897,-0.6746665629094063,0.3358178405958948,-1.8714090203782396,3.0750050948097147,-2.227877120304671,-2.616449575516861,-0.08193342778412459,-1.7903731326474657,0.0566558501114158,2.822658538231161,-0.8113691822813762,-0.015790920953551047,-0.599000730861087,1
-0.8518630954280086,-8.492221522523414,-2.0639572402759856,2.4594980626908596,-1.1318952040188068,0.9079493452706832,2.146572239250249,0.58089174683118,-0.5788777387201811,-1.6925343650984503,2.4579307364547365,-2.987378097158138,-1.119897803743538,-0.78928283629239,-2.4318827274070225,0.9719873423623383,2.096386322728039,-2.528850880656835,0.9928198437170994,-1.1253202895183536,1
-0.48372756983261567,-9.115906411053446,-1.5481001034347615,2.1122097355007354,-1.2330431412979417,-0.41099656888096503,2.718749546222212,-1.0922871658731754,0.3510314649135824,-1.804595487412121,3.4362066040928787,-1.9692515368661916,-3.208693740956778,-0.41841418397343655,-2.2454617239424444,0.7589471424722414,1.1061925631227825,-0.19340810462401029,-0.8310647098883243,-1.1875945246043844,1
-0.4809661386944124,-9.113215721661868,-1.5550477643185963,2.095830734780252,-1.2387999192117374,-0.41466595397394224,2.7154940269074537,-1.0888214470365747,0.3667778044433998,-1.81717960084526,3.4270135182141614,-1.968917826418594,-3.203352537433079,-0.4252700945691739,-2.25303432344786,0.7585487671476779,1.1038762968684361,-0.1909725065196489,-0.8278063004468114,-1.184074850247884,1
